,PTID1W1,PTID1W2,PTID1W3,PTID1W4,PTID1W5,PTID1W6,PTID1W7,PTID1W8,PTID1W9,PTID1W10,PTID2W1,PTID2W2,PTID2W3,PTID2W4,PTID2W5,PTID2W6,PTID2W7,PTID2W8,PTID2W9,PTID2W10,PTID3W1,PTID3W2,PTID3W3,PTID3W4,PTID3W5,PTID3W6,PTID3W7,PTID3W8,PTID3W9,PTID3W10,PTID4W1,PTID4W2,PTID4W3,PTID4W4,PTID4W5,PTID4W6,PTID4W7,PTID4W8,PTID4W9,PTID4W10,PTID5W1,PTID5W2,PTID5W3,PTID5W4,PTID5W5,PTID5W6,PTID5W7,PTID5W8,PTID5W9,PTID5W10,PTID6W1,PTID6W2,PTID6W3,PTID6W4,PTID6W5,PTID6W6,PTID6W7,PTID6W8,PTID6W9,PTID6W10
ADAM22,4.565566713221787,4.653042814755891,4.73514304094813,4.617310238782526,4.929824130098267,4.697434675204838,4.773795936883768,4.611514713861858,4.772888568210784,4.585743748966001,4.442260126719992,4.7589214034479586,4.691668155140267,4.550180368313795,4.679795346708137,4.552075760835058,4.826329842047744,4.542592369534828,4.894065911190505,4.614297586635367,4.337075938196228,4.23915359984437,4.392853181444925,4.393539760610062,4.311256057493372,4.528027392827314,4.488932692509119,4.651677441063718,4.565164546179292,4.67221599456156,3.9950050483832187,4.078157213766863,4.005606585564023,4.045617705217977,4.049003372611042,3.9332988023517825,4.1428300110616245,4.180871891984078,4.258978644548208,4.055872409666759,4.140557818212006,4.331948797600541,4.529558614490353,4.4549786296484175,4.2433644256936605,4.304722757834136,4.275439195127535,4.094185388801917,4.47906884403666,4.3060069890533175,3.646542870122039,3.797843067065541,3.9934660479928556,4.068722395977913,3.8209958327269904,3.8644437015498894,3.8931971554563884,4.0465870969723765,3.9498243767713124,3.8368229528446802
ADAM23,4.099379373121725,4.213681668244093,4.168337163426231,4.065908303919223,4.505427313264763,4.2870806870934155,4.254480666692261,4.21047458815961,4.323780767927245,4.2303721173241815,3.614026610419595,3.764611550540487,3.565195017304616,3.550555952298462,3.776472512726626,3.6670746313238296,3.7442472240466538,3.6583371774380447,3.9352334249495597,3.5639878685955835,4.8477163552425155,4.469391104301009,4.786204271919406,4.749319724574081,4.6148923776542174,4.829002158871637,4.746436389988387,4.962104763623938,4.874221543321151,4.965461084773189,4.3512466880517895,4.524189078449365,4.520214787264824,4.5570485439467125,4.571154967186621,4.429943964300602,4.42692891254283,4.639313211255865,4.548461285938953,4.558292127821339,3.7486759037939397,4.134237371273448,4.271814087670598,4.280206570701235,4.072045758414814,3.9300087108570643,3.929658460590339,3.8968046464985386,4.230633420823158,3.9906281754786126,3.7120454485536927,3.8255108991498834,3.9556940739512507,4.11244159197613,3.704717065569205,3.790970082113442,3.6989074284307204,4.073743127577023,4.093179846765504,3.9184721065954693
ADAM8,6.7267563017309095,6.69583378308328,6.612499945739441,6.812294128591949,6.851695329691757,6.7459942525748895,6.579604070638334,6.311599383959003,6.6346135961312225,6.62126947625196,6.3130988897020766,6.36261015369037,6.204625916716099,6.147624187018449,6.160855665493157,6.221366712824922,6.245628760661693,5.992480678659849,6.3995419760293935,6.289057959449835,6.203254022837255,6.169690544448021,6.3503611039962164,6.1427238371612765,6.134434534831224,6.054904898983559,6.167404095168136,6.1561619734919955,6.0862020539523165,6.353679685981714,5.999005550290025,6.107348913320849,5.953549279474961,6.089148536285953,5.964943814301541,6.233195912730128,6.102175192771711,6.142221446993766,6.270855941112385,6.229536012470267,5.26438254532944,5.183935053805733,5.0647319882764625,5.324353389586141,5.270947487477058,5.25420474703865,5.146174569525454,5.194039760201301,5.08140354506251,5.409363779269572,6.0789598780266125,6.154870753805347,6.116229580880351,6.09756444761833,6.155206825027953,6.0819254329124846,6.08589624254487,6.0692166617105014,6.045962743608909,6.077552786139451
ADAMTS13,5.475448105756687,5.415133300065553,5.41044626337144,5.4976411042771565,5.5187365483139175,5.435341893261752,5.4839608454494195,5.572107491465762,5.459503751586033,5.446087464406332,5.376064597233677,5.348951179415038,5.355710513987282,5.338980561718073,5.461724991502711,5.509835164841079,5.379627892741602,5.327611922472851,5.482632120704065,5.33431083288471,5.445240029470689,5.3879897231467435,5.614041338695807,5.578588560510929,5.481056706563385,5.51653525577847,5.6305772938716006,5.424401468839725,5.63844749894805,5.580371641713075,5.439473541605949,5.497162051874367,5.4271770546821,5.455116760549592,5.457354610701779,5.517974821380145,5.491449085154021,5.389904043609793,5.4042355578174215,5.4278877121851625,5.4016372923399825,5.369222174981378,5.399960599447459,5.338834415662867,5.420809117280125,5.3732340643187895,5.40968284018962,5.30671793220872,5.357738487289993,5.420933721101935,5.325152519060536,5.612022162808062,5.527930464937106,5.608291789987056,5.4505646396334235,5.544791376258111,5.566401156798412,5.382262605111347,5.495723939498786,5.560262513058237
ADAMTS15,5.558708458224166,4.342021316194505,4.565682467803273,4.773284293325285,4.873503172595999,4.726744042493,4.597995908175217,4.442631707369579,4.914999753755013,4.650190123496775,4.77556682642676,4.7827283129126235,4.507249166658666,4.319964694216465,4.720316776049712,4.573168481695296,4.581357273451266,4.413939280630279,5.112633416985245,4.66733582556681,4.779874284721691,4.669349974653554,5.248948428362368,4.58141753489171,4.724573878898902,4.732969208957116,4.87374430950234,4.9222930098383655,4.594226056835803,5.126882024383737,4.327593959581088,4.223839542836126,4.452351626577685,4.372506408986169,4.324573014315308,4.392811976302734,4.452779910764868,4.603727218850572,4.865141845694361,4.893061213375653,4.469703674769862,4.230825525559417,4.254903892912548,4.60177375920525,4.628826077090088,4.363549577183156,4.452503187825323,4.7549462774308315,4.513850742776548,4.747183280926355,4.447751093141237,4.215981391022945,4.697012023130058,4.217494410568642,4.352525494591071,4.225999797640695,4.707944374793104,4.657920057489697,4.472572251131298,4.519315443565719
ADGRE2,3.5505805773407655,3.6592852480835427,3.5242643148208397,3.5828690748110303,3.817807419591662,3.779963558617646,3.6483273794795856,3.429870338116313,3.499501512140879,3.88592572226917,3.644859956252955,3.6464276646534812,3.3851825132938522,3.3654965816068008,3.469534374172251,3.8330823606807107,3.6012210855849465,3.682000150437148,3.958944727231475,3.841228439788238,3.3062039006979034,3.5367243433837388,3.776640949791492,3.5252796220033784,3.4220849553499035,3.686063450445188,3.5434958834257717,3.6281903346152133,3.61527503430528,4.1380116563712335,3.679344972471178,3.7604125832638746,3.7299877429577224,3.8284081741116793,3.948834425578686,3.9153870460960967,3.887934626117675,4.151980551158924,3.9544382905508035,3.6843699290130068,3.3678323188081976,3.179861331043773,3.2312019766560383,3.4816735182404264,3.396406129375553,3.442187126416608,3.453161964728078,3.282854909322555,3.3371544555139807,3.433039554774301,3.8102888516532616,4.023787613896781,3.8242790663154254,4.002495506239711,3.8012310995064413,3.795372147140773,3.791199362550965,3.7960993277034314,3.920521978790339,3.82769710157479
ADGRE5,5.900859564305454,6.048768029084099,6.2684774372290155,5.796543247053153,5.8644486541165195,6.057762172529054,5.953903087727512,6.120268986333581,5.927569393144597,5.778750011190595,5.859425454219661,6.089788372498355,6.14250738154758,5.85915954369895,5.972688059426755,6.104649070116138,6.1559070592854175,6.155433527656249,6.31238926950295,6.1654215804160435,5.704966002095862,5.865342314018412,5.946761266816524,5.833160810449351,5.7363884007034605,5.972049270737065,5.795374744866501,5.99106147071399,5.7821857477972,6.225529446213416,6.261568424112972,6.119194300563136,5.994016202841594,5.795561768827556,5.818433906185509,6.052009339806782,6.23564282359202,5.9847146579767,5.982204153245277,6.030874560468951,5.606009828618654,5.500974095652454,5.556837089336954,5.689587111621597,5.6213017160004775,5.464714003892973,5.661185224228132,5.762994534962279,5.73559257736386,5.912355260632913,5.994586512288113,6.366986575332627,6.3244055984936045,6.3336294605365655,6.314738210966038,6.147673025162039,6.302653544850853,6.162137512957929,6.375887417240497,6.172787512400587
ADGRG1,2.053319903798319,2.185549434629567,2.082566351071412,2.0721058004804194,2.0327356304058948,2.1758439227027075,2.0881755262687416,1.96654121241907,1.9945435206237079,2.0953506026075117,2.490493116199848,2.270020545752319,2.0827025893302498,2.212880566344385,2.070458026019593,2.2517796769523715,2.1327413367173778,1.9684594448765211,2.203044503399264,2.200818194305922,1.9953397898586622,2.0165676327674142,2.2101082784893586,2.0150336286724357,2.1675827291299163,2.1059797251529626,2.110931121754245,2.028675228814655,2.1062478031117653,2.055993844992684,2.0770378618312466,2.0977119165667153,2.245252252149377,2.123864809909961,2.2294648731400923,2.3325647309960993,2.1211148937403363,2.456911259794135,2.124460486274336,2.0760117385696413,2.1241957715871918,,1.955573194211749,1.9133777345279297,2.36230155281899,,1.9536377396729652,1.8691212465905562,2.1475672070946326,2.299391206126829,1.9070444748727984,2.3707780627408694,2.1326755413490583,1.9988814778599757,1.995484518877507,1.8326875164395318,2.2495970360589963,1.9690491574937354,2.0728946926209106,1.9431711926273751
ADGRG2,3.355960643954401,3.4328525370185745,3.2899524722153966,3.5451281993165438,3.597149742216864,3.720825666089836,3.3994172198450814,3.003620225284268,3.298702299498937,3.485362419703953,2.983166915779335,3.0410326615024634,2.90506202354978,2.7652589106494356,2.870384448611458,2.9436025672909953,2.790355013710841,2.936873461824233,3.3213364686289255,3.1580138065897683,3.1135504884157905,3.24938465863022,3.450868121842755,3.2785646833677964,3.179128828772152,3.3082734929770727,3.2826473720941327,3.480963031464617,3.272814512756765,3.751067321921167,3.060185765046563,3.0464386738020854,3.1941816312958355,3.225922701357316,3.191025645873275,3.1657351075368885,3.218719181703117,3.4627852625496307,3.300299473665638,3.0670363210130978,3.126741636601707,3.400128014808734,3.150559676575381,3.334711279585652,3.2684194215700852,3.1537729156014804,3.428624817012215,2.9552756009268553,3.4016714206317875,3.294091357288023,2.9554616039235015,3.40172602421947,3.286733323100201,3.2677455204212946,3.1589024889894084,3.286112293955155,3.2530816254075883,3.169379880341951,3.103917210752066,3.195174338514383
ADM,8.486757405498128,8.132998321124889,8.394214435382446,8.345811051580329,8.196127501986876,8.243508192917082,8.115022835655695,8.108108315153213,8.2089142038417,8.211874183800374,8.309743722187891,8.149768962961415,8.052175671340903,7.994009977982888,8.449034298490293,8.436101442522677,8.273310268627416,8.294990564389568,8.52374502557828,8.17166220225945,7.834634114293379,7.709459519322928,7.7710298467520085,7.492424450712875,7.683057064011749,7.553987859378788,7.692113304120656,7.3957029219792485,7.692919525265827,7.906415630315232,7.935315942603286,8.278284502980666,7.971738390841112,8.165732595571116,7.819978503248968,7.956021793058248,8.316662126725431,7.94483736731692,8.175050477712114,8.201190301477718,7.823472970113034,8.066302349051739,7.994448481871868,7.997257401305209,7.984577388612039,8.135379929324381,8.093980006763225,7.940375268287579,7.642796862794133,8.034104541468984,7.912878560874064,7.603188648738867,7.575214745769981,7.688211836752454,7.559239411269591,7.6427275609013225,7.781442338238225,7.558294424090544,7.673086425711783,8.063004556957374
AFP,5.152114447171016,5.390705513165977,5.38416380836448,5.123860672408499,5.39340933570911,5.335479682890659,5.404157200932503,5.82391491432885,5.530376683021998,5.135809822415713,4.942903863162885,4.719046503929944,4.84409435266713,4.846508359630038,4.723978967729838,4.559546876850429,4.738259832262895,4.63607933827742,4.796442014312538,4.839753041641182,5.14639047567022,5.12913461782296,5.132107931712102,5.182406272350469,5.094320534295946,5.145000778513876,5.166313747889934,4.932117879939603,4.8117638555729245,4.882770196542093,5.629070967329198,5.284995247480258,5.182259265134851,5.335147354012722,5.387121244251329,5.156517968748209,5.348646723746661,5.177582984334217,4.8170706301773984,5.044227981272884,5.224075013352783,5.246666502622886,5.268367018324417,5.339304881784264,5.423699174810859,5.162222123185934,5.091623678136382,5.271765541941712,5.205916380179899,5.155680431060705,4.687626230424987,4.936081952651136,4.921750505520229,4.821796937377541,5.044385375725649,4.735045532637686,5.0347263446408625,5.295127900290981,5.138200111681019,4.699884728697476
AGER,14.147329509447037,13.87722587998755,13.719596952766087,13.921083007066622,13.905754006880752,13.989408710285417,13.911753608786839,13.78005256034146,13.948371265430303,13.92769258652191,13.501464411507953,13.447139186396868,13.264926569617831,13.233369819646429,13.584687437277566,13.652442048631922,13.475246692573238,13.480896190866197,13.570378609116286,13.410822471781342,13.184524975837032,12.941133461018778,13.469787173142393,13.274705576411522,13.175895899327255,12.954711741814577,13.198303496916834,13.01146473185947,13.289044136836269,13.49011539355345,13.218651351108736,13.317831299198364,13.28560449121907,13.380735264728447,13.270096051409155,13.253847706531465,13.413012272475456,13.376555663994004,13.348748303694226,13.135230360105556,12.84466614663058,12.93194462744227,12.817759842643193,12.892969680422915,13.040411259195626,12.886510538052823,12.943093208330843,12.98544789868967,12.939103722406292,13.02910259850956,13.032282229611306,12.886390560477967,13.216991519757562,13.45378859150908,13.348308339705625,13.433650389652353,13.267576308340205,13.019803711686947,13.51991282477776,13.332949821526011
AGR2,4.376943227387934,2.885691493178783,3.712771842324893,,2.9949779037781794,,,3.199766558579028,,2.584385307258411,,3.2432577811472325,3.8214142995671585,3.5714462515509124,,,,,,2.650006255781704,3.13719199914349,3.6318609457092887,2.825602481067835,3.6494085238188063,2.91358836511289,2.9283134669216646,,,,3.3050950106666974,3.912391191203291,2.739804907590389,3.202543099726423,3.3268393160955516,3.869239718776284,2.899678358844775,2.7371026436853416,2.690260636773337,3.563890277102555,2.9719573354150084,3.3871143494701474,2.562913998912101,2.9510655252521905,3.447195661097955,4.647636863484549,,,,3.1001703197569768,3.7458934424030357,,,3.6604266749836687,3.301821736339363,,,3.748450498625999,,2.9424394363271698,
AGRP,4.732209493053603,5.10156183773711,4.817387905081878,4.809681966299976,4.976363635732762,4.777840494997727,4.881830999249062,4.80349054190735,5.180967341464977,5.278583267207141,4.868232394956939,4.661054075057989,4.3890367166861095,4.164102412481752,4.616263584661559,5.232115806285679,4.665409826762017,5.221397649374242,5.328703646321295,5.049251749135869,4.580091201398116,4.422333931973335,4.826472219457868,4.084021731878467,4.603442380368075,4.599770052931537,4.518025195909654,4.572392519775128,4.282714083744912,5.234995572004191,4.455550800159288,3.9727477877930863,4.768449015180547,4.419444506507828,4.4267746405094845,4.261335233315952,4.867891523247753,4.785859144575544,4.632948681288483,5.0866733862397,4.5554664799618365,4.2938339439628885,4.75691119853269,4.512119407419834,4.190535849555249,4.400380809352403,4.273933569266886,4.475396222382618,4.626696112116375,5.013569452978944,4.874836302650475,4.7869778938208185,5.509071890250494,4.952203084173552,4.559516286195783,4.802477591161233,4.970204847755477,5.105757685380343,5.487306258485174,5.279597581650028
AIFM1,1.6068685774547784,3.3529985776571642,1.9562797323356713,2.3660004136466894,1.4319438200543484,1.5690535507052406,1.8332949243669194,2.423954594014897,2.2753646961504366,1.8175414001514336,3.2931644542902667,2.537022662280786,4.507312604411938,3.222340895593451,1.91586504142251,2.2703196242891686,4.144225879324477,2.497510179083804,4.588582726005424,3.5501003131843376,3.1515341413479168,2.622344722724236,2.0667092007513372,2.2684942800478596,1.7704907921600954,2.4073255558782387,2.3370830763107877,2.862848090315058,2.7050932197348923,3.333752882543376,3.191610023884461,2.339622003430818,2.4971269151036997,2.1636597383698595,1.6294731967869485,2.959102429742861,2.1583693452424124,2.1707903588855655,2.3411887724787404,3.081544153838533,2.5873169803192786,2.5053828490623045,3.979421765443198,2.3485157172354465,1.8039296107701128,4.567721879821426,3.2788619960749843,2.6199763616346963,3.37091752228538,2.9475913553732274,4.46531498257871,2.6722895525186314,2.5912964344432066,2.517225292502459,1.972030884141332,2.9303210245063167,2.7606467714521536,2.733831544252157,2.7195339388383712,2.4628114322266748
AIMP1,2.533762670547088,3.3759846952246906,2.7059557912442673,2.7182629769509328,2.0156402903768824,2.648580485891766,2.8563881768140904,2.3854310371935203,3.4289597402044243,2.457016362700304,3.502827031532182,3.4544391346865577,3.9939550848842957,4.772001749866141,2.6030506356073615,3.074625313449601,3.7789759869664725,2.585034633669892,4.235413063373953,3.6581886279958615,3.2416876707424036,3.330429326112221,3.066330337234991,3.1464923069771897,2.5725744232995815,2.7313353249005723,3.1132004026639475,3.2338880601742774,3.224132910052057,3.9287303596110426,4.005938876514674,3.429642742515458,3.347750684937139,3.2046415656104212,2.3268824492158444,2.961197309218898,3.2416876707424036,3.20920379679368,3.1185424601819003,3.5849384556034316,3.4315159904064374,3.145400300714464,4.063416654137175,3.4031722667685598,2.3603361809429106,3.6516257839206423,3.475642651793214,3.504289869337235,4.080759978514297,3.867471498075025,3.8346505461085116,3.2137671965315997,3.1816909612461766,3.1876569123970735,2.428598019797617,2.4811180766061836,3.133136045925983,2.7143334506840167,3.4037040102509617,2.713695814843359
AKR1B1,3.6612821529091923,4.076593298022536,3.8316036705496477,3.829281297997531,3.7284974171947196,3.8224038478575473,3.8582396620826973,4.5303891690234765,4.281839174864965,3.690618231865162,4.259249885893864,3.9228162855987727,4.55985274772704,5.1959853301566925,3.6237498312267253,3.8396371615096694,4.265541913704348,3.4486366970843303,4.519447550143141,4.3695572163346865,4.0356415034654045,3.8772141829769433,4.002999488792416,4.268022606777273,4.003764126042783,3.9509162706440613,4.193858460164507,3.9908368993763097,4.045128395397588,4.758958701734027,4.876575880988443,4.368111794423087,4.118409564856383,4.40475328765161,3.535094931239894,3.8496390409801435,4.3523489313094705,4.3863074325271265,4.0712993127140695,4.620293149948603,7.421997466875283,7.368695898282538,7.4815653530620185,7.470576722490249,7.56057281755893,7.373764777498252,7.448811770810762,7.590773409377513,7.609068638391081,7.52700306741213,4.959287940041679,4.631127570233463,4.457784695075958,4.488791336229335,3.9722331238073907,3.873675417355985,4.49545853100032,4.112424910335122,4.588228908948104,4.0596408115967115
AKT1S1,3.7066189570322785,4.296413354941711,3.6014825919660955,4.53431066500972,3.6469920835672736,3.6753981890352168,3.5422456660653494,3.553090126289842,3.8759372964663754,3.941594640674749,4.767035005358259,4.665296118152335,4.462373027507555,5.202668466982559,4.078336571121179,4.3472049974116365,4.5696672863717,4.122664436968906,4.979801290272353,4.788758783041428,4.169580316454643,4.110237945969511,3.4501686973083294,4.289591045172947,3.2733666891186144,7.39888389371025,3.948750341824445,3.9451300965697036,3.8378322610808726,4.489343832043629,4.367517844014382,4.241046940770497,4.077858235283228,4.200559280525554,3.6001507928788907,3.9192161178596403,4.249779048974948,3.9837141719876326,4.450967069631548,4.054865837842317,3.995547833257993,3.6263456797405627,3.716694645236844,3.8084056457273765,3.0931037688529712,3.6461857032204796,3.7911264136369183,3.8774301596977447,4.288993385520761,4.175396852652372,5.030945166166375,4.716370896032173,4.352963278306757,4.543211275715337,4.027154051503727,4.2535355171970455,4.654298047472909,3.9504310864992873,4.767882518468264,4.216718701327177
ALCAM,6.733819344988882,6.874369109452746,6.914429384091489,6.909549915490039,6.764213439035573,7.016029356339384,7.06712884815564,6.890134139755083,6.820708704474673,6.8633537233770925,6.845162584734263,7.063248377362082,6.947912740269611,6.767393934967466,6.973129072157345,7.0248615190149275,7.036015319613913,6.957951733162553,7.166269554382511,7.1520393857856845,7.013837401070291,6.880477382143726,6.994726791966746,6.818736823544227,6.756089247373222,7.0168528490073365,7.076667045246971,6.845431087420398,6.946633788385351,7.025873737674752,6.8912648471636855,6.898900022328995,6.985658671792496,6.715978458499312,6.65905685429503,6.884750533838724,6.942051126425918,6.867964397519274,6.739019070801616,6.806813809952408,6.696774226913529,6.826795059027615,6.869044728133092,6.606947023848246,6.978248265120478,6.762360776036122,6.736840254590012,6.848721828934482,6.779175657032363,6.786725728200147,6.594367902789898,7.180261263609614,6.89540926823451,6.880209200565642,6.864761869415576,6.740505318703225,6.876302061088317,6.5246451387531685,6.584571717893352,6.661511619856828
ALDH1A1,1.9166677172200486,1.8766053472973827,1.7742072300221385,1.8017381015664575,1.8667497575369825,1.832768518940375,1.7395025056103857,,,,2.2786687497849907,2.251446431558582,2.154648012872996,2.0958231746887717,2.285964390462116,2.2312173399206063,2.34964835324329,2.6035492013894026,2.72106636873105,2.2973088233889096,1.8173367364293547,2.1373723636933972,1.9058514810529326,1.8354794778718688,1.948899820666302,2.2930467096989147,1.8538759164787113,2.2469552650429523,2.1074535378649886,2.117096565771126,2.143948445815575,1.8938281473727947,1.80277224712483,1.7798900393400472,1.8388711108865736,1.8758979897233954,1.673239810401608,1.8839335617976025,2.166297677680231,1.7412296637729596,1.9698964472963325,2.0088812491545647,1.984188292842094,1.9920070088721442,2.0003245698714585,1.7345687304505895,2.150787110568358,1.9598072420108905,1.9193782232475793,2.1618876823768938,2.3024360412415077,2.454281195550061,2.094844103541717,2.113533819591914,1.9324013894892975,2.1877360808723187,2.542852342470068,2.6081232081759436,2.1016164621184807,2.135469201674017
ALDH3A1,1.993420758412885,0.9166295046880069,1.3766237874230145,1.1560082211071274,1.364180190035804,1.027649494650658,1.0452332614736564,1.2050796657498406,1.0820894158248557,1.185866545311334,1.4288391768121547,1.4137565389197784,1.3415873148868562,1.0942360698457656,1.3869764469263939,1.0773797407970136,1.3642362311739968,1.4600610209773415,1.3054452785535526,1.3650205786195309,1.2763775527736367,1.0657101640652658,1.238542314279151,1.346134283283402,1.2854022188622483,1.3325647309960993,1.5548834997229577,1.3812833725037834,1.38609355836741,1.1534810985136996,1.104605043229311,1.0612923384782942,0.9174699466791932,1.0933573462947375,1.2964280392343484,1.1156991534315863,1.2759010029395372,1.1917521341028479,1.1556197210264472,1.0332291607851107,1.0381552010259691,1.050745463581399,1.0174943794592726,0.8910302678409227,1.1148334098493229,0.8992529847091523,1.3215240837117088,1.2006298979830743,0.9916080083931585,0.9842612206844393,1.4653476372922583,1.3938005750446303,1.6041187799620473,1.6362185788753583,1.2154301024350038,1.31689876001794,2.025099686854913,1.4632039204286247,1.445620774715193,1.7979675392662038
ALPP,6.222136062567172,5.611856966467371,5.7327576140096035,5.550417428603225,5.526679198005483,5.604667380008666,5.691871908083448,6.366413144885761,5.696942496127292,5.373790873110277,4.749099784785425,4.384996092269934,4.756937877411255,4.671712304715812,4.669083474105809,4.614433055659459,4.628237004140688,4.568135498265633,4.793370508604666,4.611721255321094,5.758950709325331,5.931188995959089,6.021835027262238,5.9137917859169065,5.843790433594606,5.820732953069584,6.1786748091777355,5.776022373453992,5.811381116178076,5.682508689230485,2.837862529421237,3.3283051192156163,2.7573219985692967,2.9666888593467555,2.8729666214158045,3.025223740109127,3.0162466970837576,2.889707158439787,2.946356571633634,3.004986703322438,5.1906148602094975,5.150880510572446,5.230010825714987,5.462379571841023,5.708358318249268,5.278546099289063,5.285084051028309,5.556515251105029,5.595354466090993,5.494815592390379,4.199554569005376,4.616628235767417,4.709522242482171,4.651775010621058,4.602433124879787,4.57488865836311,4.642770874974446,4.603703484458189,4.355960643954401,4.558359483532602
AMBP,7.560452830875653,7.516809419471226,7.460703252762492,7.562651511475948,7.581879957670371,7.54764184460314,7.561407862415946,7.545314345293411,7.583441609721542,7.654767046495471,7.685156654337312,7.511478317998638,7.49364733397521,7.4504722628099,7.593161020262636,7.810172508881599,7.567455702309183,7.659990899162851,7.719581167458052,7.62200201998634,7.428459001258141,7.311411381967237,7.3735168456391795,7.367155239382597,7.370693508827719,7.330978706577198,7.53581579994589,7.333969292746724,7.602989786914944,7.5479402275510745,7.651025851633364,7.61588339656879,7.667692761875746,7.719401827386787,7.5922260380670625,7.607765276217048,7.72907550912403,7.7255823477142265,7.6885007042872155,7.599099795768935,7.214873747422041,7.423309237242387,7.3540553930998644,7.434782496025738,7.531658275438711,7.466708681227654,7.5137757507698275,7.480311983027475,7.479924122244287,7.513467847991685,7.3432221433154155,7.411787213304314,7.525073641365719,7.49964421450999,7.4664207496481145,7.4618068302888405,7.515774730344995,7.502477798243057,7.43146166701871,7.57684634508349
AMIGO2,4.2841883648279175,4.5456657172549795,4.353429160202062,4.649902819893139,4.4938202318446585,4.574840230745779,4.560042355108643,4.320333035434442,4.690137692986635,4.542747120972965,4.580109295966812,4.553821256532693,4.313572380611599,4.157965317256841,4.653530135226809,4.640713464839609,4.512580878673969,4.657422784372431,4.607969397058186,4.752229427460814,4.949773028084417,4.7438542210795,4.867659289149111,4.677085350559835,4.673652525082797,4.686186741907117,4.789963944059782,4.609406300256678,4.811820358827904,4.566967329006121,4.262636106914137,4.34884852131127,4.56910217295356,4.5009868387322935,4.392386120906956,4.512858954449976,4.490550877270034,4.551540626288766,4.5304703253991905,4.456733881275434,3.7749767714065956,3.909101033768043,4.00524726598759,3.8469646096185346,3.761466130872227,3.916428872287813,3.951615768206447,3.928408225839057,3.616098873300952,3.8448475949949277,4.441828707705588,4.513673913277744,4.498308318841271,4.346148470121575,4.393869202586178,4.416069558677756,4.484015645190005,4.217409102965481,4.4907369805443045,4.502515191725223
AMN,4.953004431315924,5.045879767228486,5.193728383058065,4.996081372657332,4.9818526532897405,5.006060098753023,5.00989354418053,4.8961507309765615,4.882227297671092,4.883928675670327,3.9899745836337486,4.099438288348867,3.9236436253457025,4.013078085522526,4.1740468185730855,4.079693839457911,3.9968677573754405,3.9306427315075134,4.133177155258919,4.07646503300028,3.6891537653373163,3.547042579261238,3.459090577684841,3.6092112492132,3.440659909759111,3.6085135781513027,3.6607004831152343,3.5954797904336493,3.546054829402195,3.280703968556442,3.932750974554733,3.8304885869874967,3.8274633869388253,3.9138755390883904,3.7274303994409013,3.7338532315766098,4.0522332849822895,4.011030409182898,3.6082533432378394,3.6971510670843672,4.345978218855329,3.861746981862027,3.983303749294221,4.064658706119811,4.329324554738292,3.952641084861123,3.802513780222977,4.148909706996919,4.574737316661158,4.291574090919157,2.9918800661436658,2.974859662836252,3.2522188373937433,3.1980068867618576,2.9740152837564717,3.0076081536512915,3.2675657602714314,3.063416654137175,3.098183715930239,3.09651487607052
ANG,6.5454788443599785,6.958070093096898,6.64670126262149,6.718941053927074,6.60774900447238,6.517988989394352,6.473546658863188,6.326736869766178,6.6507099975641255,6.462472825367485,6.449394646216124,5.8829853431688,5.744336038652728,5.691285691784504,6.148057567779693,6.224731039933151,6.362175287979455,6.345176349039622,6.605156496002997,6.286204725938986,6.159594877815249,5.778035064009745,6.12184636952199,6.053309041660375,5.920614869110323,5.727204373491115,5.758900089708684,5.803593864250356,5.912130075348024,5.639376888638463,5.598213328424672,6.066440131787782,6.178103098856378,6.025252536660506,6.424089007013875,6.457075479720333,6.320199432332493,6.236689683952344,6.35804630688758,6.2017455873016845,6.660175638537649,6.374938612990132,6.524339547268951,6.597079702725979,6.434654913078541,6.678524085324544,6.668670868180411,6.709323724679699,5.920074115887203,6.366283741865091,5.995314913096303,5.959079239278183,6.12824390238938,5.681547653087103,5.900062537902044,6.0132992215883085,5.459631614768554,5.8752492738014785,5.823158304841108,5.584710006995155
ANGPT1,5.66872333665077,6.253987375905858,6.351981610452563,6.506673341490622,6.076851931135063,6.112009892427952,6.397219401007679,6.991611409431699,6.472746068734682,5.9783947188446875,7.243382516397142,7.3430728720693805,7.844789232770761,7.884199220057621,7.119432958248066,6.9174245944108455,7.974995566279319,7.214158812445594,8.130686900337372,7.722705770628793,6.467584357796803,6.456817646071375,6.352446043788402,6.680543782849851,6.499998916230892,7.42529816080247,6.703776250854077,6.832791300074319,6.594457482523173,7.312813087228952,7.363219271301651,6.960252209256577,6.923950191136403,6.850515665863747,6.584997064875796,6.88966822508196,7.011207124654329,7.129281986448141,7.421997466875283,7.0155142952407035,7.194900624375106,7.414789232932069,8.054566333952282,7.516361907019969,7.6823703338566665,8.574588986388697,8.163032216328393,8.589071330620987,8.124837827536137,8.727367769290677,8.229325468334817,7.692959266731652,7.98080220811487,7.70153727470064,7.615694368295283,8.060713222311021,7.79990843429147,7.825912162956258,7.8520575328253805,8.694526438485466
