,Gene,mean,median,sd,max,PTID,Time,Residual
ITGAV,ITGAV,4.1771975,4.21170517891966,0.16952121300931,4.50908139407648,80.6289661836405,0.0,19.3710338163595
SIGLEC1,SIGLEC1,5.2269154,5.19124849893828,0.253169461309901,5.80458538242807,80.52704265420469,0.125812950827795,19.3471443949675
CCL3,CCL3,5.1955215,5.14374496709462,0.370098531245965,6.08856141703881,80.5046365110681,0.0,19.4953634889319
TACSTD2,TACSTD2,4.8183249,4.79199861235882,0.245154283427135,5.23820599678322,80.4476659405813,1.2679011352595901,18.2844329241591
FABP4,FABP4,3.7865357,3.76946759252169,0.366692809712999,4.53824636705333,80.3915310608167,1.7989142064081798,17.8095547327751
CA14,CA14,9.2317123,9.09997649272303,0.3866442650283,10.1237536104322,80.2596330282516,0.0,19.7403669717484
CNDP1,CNDP1,4.1510651,4.11618013752481,0.353742442476542,4.98040009626973,80.2351022012693,0.0,19.7648977987307
CNTN2,CNTN2,4.9737317,4.9466888070666,0.292925473808241,5.57077560250586,80.206816261361,3.3899473977248797e-09,19.793183735249002
SCLY,SCLY,7.5003489,7.36438173159222,0.425453517937263,8.80115768584473,79.9398401020315,3.56583720465943,16.494322693308998
SPON2,SPON2,8.254814,8.21359831077976,0.175820423525131,8.63574169655014,79.7865421203434,2.90593015937401,17.3075277202826
ENAH,ENAH,3.110388,3.00044816932839,0.303841294467115,3.75417132022406,79.7518330648733,6.16843001396321,14.0797369211635
SERPINA5,SERPINA5,7.9121871,7.86171736065197,0.365176090892022,8.61468518559638,79.6438550572206,0.0,20.3561449427794
EGFL7,EGFL7,5.7336353,5.76679247324956,0.312862335314958,6.3887319959741,79.6063142099982,6.69306457746847e-08,20.3936857230711
SIGLEC9,SIGLEC9,4.4876104,4.528019588662,0.143594142197651,4.78345141580664,79.5256488215757,0.0,20.4743511784243
IL16,IL16,6.3883376,6.42978563087399,0.333303508257749,6.92810616008861,79.47152181077401,0.34277571441641397,20.1857024748096
NT5E,NT5E,9.2596049,9.27874458509282,0.506333455682215,10.5885572420835,79.471420165343,2.29128128327734,18.2372985513796
SERPINE1,SERPINE1,5.1240079,4.8308353652212,0.786729794614113,6.7359986645312,79.4373473447199,0.0,20.5626526552801
CALCA,CALCA,4.1060388,4.07800258978903,0.47026081478095,5.28346622942417,79.3865043058118,0.0,20.6134956941882
TGFBI,TGFBI,8.2832772,8.20566588383064,0.41090022542534,9.14505047001612,79.1642083505545,0.0,20.8357916494455
EDAR,EDAR,2.1893142,2.18347033017014,0.347945823045357,3.16054914331148,79.1609397744063,4.79517327341308,16.0438869521806
KITLG,KITLG,9.3014696,9.2872735394054,0.27120645920457,9.82666796545695,78.8851735366769,0.0,21.114826463323098
MMP2,MMP2,3.2878101,3.31615065565019,0.301099364901215,3.90860157874104,78.7347171425119,0.13755408267445599,21.1277287748137
PIGR,PIGR,5.6659199,5.67237540741967,0.112140317295983,5.88771534303978,78.6704967643315,2.73570257517349,18.593800660495
SEZ6L2,SEZ6L2,1.0426856,1.04516202356686,0.142671500667425,1.38896097291553,78.66017576768441,3.02608301970045,18.3137412126151
SLAMF8,SLAMF8,1.9617313,1.99173536896352,0.306179295962871,2.59600484074382,78.45967605585919,1.81539021248051,19.7249337316603
ITGB7,ITGB7,1.4110002,1.36070138107983,0.163548103921348,1.78257631041223,78.4561360692921,2.4326037925348003,19.1112601381731
NELL1,NELL1,8.8248464,8.84122908147937,0.291727901011048,9.4146254129264,78.347719383065,0.790886145761958,20.861394471173
CCL11,CCL11,7.4859786,7.5246343313202,0.31188268077409,7.99559644777143,78.3363075682695,4.33744035084348e-08,21.6636923883561
TNFRSF21,TNFRSF21,8.0117711,7.99013038515748,0.171306223157269,8.38885036265242,78.31455707069,2.03504619675463,19.6503967325554
CD70,CD70,3.742112,3.7086375550404,0.343751455747147,4.54740664142397,78.3090871729741,0.0,21.690912827025898
IFNGR1,IFNGR1,6.5337497,6.56736338443974,0.171616953067349,6.83976059871777,78.12627477473019,0.0,21.873725225269798
TNFSF13B,TNFSF13B,6.4965224,6.43723168865525,0.292159621177076,7.05124918896146,78.10298328782879,1.4197887331655499,20.4772279790056
DDR1,DDR1,6.8769912,6.91588780712019,0.227535264588844,7.26114526779326,78.0055423185122,1.8464614728924502,20.1479962085954
CCL25,CCL25,6.7035897,6.77890770155573,0.328019173485559,7.40201521813767,77.9652940759265,0.0,22.0347059240735
CCL15,CCL15,6.8432573,6.74383601825295,0.39928689952954,7.85166909765775,77.837625686232,0.0,22.162374313767998
LY75,LY75,2.8505945,2.8243299832622,0.164732047907425,3.28872767951457,77.34307831598551,0.222155524604055,22.4347661594105
ESM1,ESM1,9.873859,9.87619102203529,0.314289071016586,10.5156158757196,77.3043152366017,0.723151392471594,21.9725333709267
CTSL,CTSL,6.9014424,6.92391078549735,0.223880123620857,7.28083756861177,77.1945765616663,0.0,22.8054234383337
IL27,IL27,6.3744948,6.40938402695519,0.23591193883647,6.83866062772923,77.18109450941259,0.0,22.818905490587397
LAIR1,LAIR1,3.3749299,3.38175116828718,0.269975355359239,4.06509834323426,77.1442642817826,4.566847452646719,18.288888265570698
CHRDL2,CHRDL2,2.8162259,2.76717160871305,0.362787255099601,3.82762597504134,77.0554725879706,1.0896435726324,21.854883839396997
TXNDC15,TXNDC15,8.3216534,8.32517552251266,0.158227567894171,8.65400583054123,77.0256992587549,0.0,22.9743007412451
SPP1,SPP1,7.340543,7.27966490753828,0.369325395066919,8.27093814627741,76.93528168919,0.169354750292569,22.895363560517403
KIT,KIT,4.0735718,4.09682253140252,0.290147550758082,4.56164384878729,76.9158049149444,0.193969470751115,22.8902256143044
KLK13,KLK13,2.5953971,2.67291165091514,0.273608180349148,3.42969629765183,76.811621795642,0.308889027305521,22.879489177052502
PTP4A1,PTP4A1,2.3254167,2.28847219153679,0.278464213255457,2.9892480230257,76.7926470239982,2.56074356944682,20.646609406555
HPGDS,HPGDS,2.7746367,2.7681494231712,0.208324339612033,3.15336759814797,76.7115510517815,0.7967653952320609,22.491683552986398
PDGFB,PDGFB,8.2245412,8.22522400902714,0.84500343857693,9.95562361043046,76.7081931663456,4.4174779237621,18.8743289098923
MMP7,MMP7,9.6250051,9.68153294037626,0.327446996856135,10.1383606377527,76.70401846021619,3.03826505357098,20.2577164862128
PCDH17,PCDH17,5.3551625,5.3975239777149,0.353760836201024,5.99487158249061,76.7006606217117,2.0751481177427302,21.2241912605456
NCAN,NCAN,8.5462543,8.50712578027677,0.165599362510558,8.90631009464285,76.3649352743719,0.20880954060125198,23.4262551850269
ITGA11,ITGA11,2.956385,2.97716501484361,0.266294332715689,3.51481660707872,76.3001685604782,0.536404743450527,23.163426696071298
LAMP3,LAMP3,3.9302411,3.8890396028501,0.218245255143199,4.53513848908792,76.2003466608566,0.0,23.7996533391434
CLEC1A,CLEC1A,3.999712,4.0090191719082,0.284575155220006,4.62045738317456,76.1516896967809,0.0,23.8483103032191
SEZ6L,SEZ6L,5.2110953,5.17924528980139,0.234194400998178,5.70323085087952,76.134957170031,0.0,23.865042829969
GUSB,GUSB,3.1343466,3.12920032008139,0.420834983893089,4.51742058543538,76.1159302124653,3.93598978297752,19.9480800045571
PLXNB1,PLXNB1,1.8285863,1.82145781924801,0.16224540024468,2.14890157439543,76.0536841791043,0.0,23.9463158208957
SIRPB1,SIRPB1,3.1989433,3.22081898537473,0.234890685023156,3.6431173407523,76.0096272376118,5.46370742271683,18.5266653396714
NADK,NADK,3.0297672,3.09469202415047,0.351347824135443,3.83950615536944,76.0034896266419,5.63769352755702,18.358816845801098
ANGPT1,ANGPT1,7.2529583,7.22877066442137,0.735874279158292,8.72736776929068,75.9876190818416,3.75734472557025,20.2550361925881
CPXM1,CPXM1,3.8585208,3.95408486717306,0.573643092423702,5.35266672965982,75.8942497485171,5.61315417381913,18.4925960776638
MEPE,MEPE,4.8019056,4.76314206317317,0.304167866313273,5.46710989512673,75.8873499353379,2.55836731753545,21.5542827471267
CD209,CD209,5.4474612,5.41966846238335,0.270852376381528,6.01421467692346,75.8336916025535,3.2557170671943103,20.910591330252203
XG,XG,4.226634,4.26426457281945,0.307273236482401,5.14265849549246,75.5822411928588,4.20180954644412,20.2159492606971
CR2,CR2,6.9190086,6.94938594380571,0.299478055551313,7.52645620216801,75.57352512364331,3.25838824902501e-17,24.4264748763567
PODXL2,PODXL2,6.7584012,6.78645978777953,0.259839804240827,7.23777975459561,75.45361812787989,0.0,24.546381872120097
VPS37A,VPS37A,1.462031,1.3396861120543,0.363713347252563,2.16137176621534,75.4178798276216,5.23045829013318,19.3516618822452
NPPB,NPPB,3.1653111,3.00279290966459,0.737909082314365,5.18255723714325,75.4176634075995,0.0,24.5823365924005
TDGF1,TDGF1,3.755419,3.38152424529661,1.06395151491063,8.14216578528587,75.2691917740454,0.0,24.7308082259546
CD93,CD93,10.2968807,10.2825787647177,0.257174463915388,10.7897851573333,75.22182994260899,0.493171917774021,24.284998139617002
ENTPD5,ENTPD5,2.5585324,2.55444150508542,0.227097080001667,3.09046391794482,75.2143489049695,0.0,24.7856510950305
CCL18,CCL18,5.2732141,5.26644288724187,0.570404747401584,6.48800237811374,75.132178311344,0.0,24.867821688656
ENTPD6,ENTPD6,2.6131069,2.61005748536122,0.149426769161094,2.92465100771485,75.0380392689502,0.97576831683568,23.9861924142141
PPY,PPY,8.9347246,8.72231636690717,1.37955933954593,12.4225927989645,74.9173681707361,0.927736266366992,24.1548955628969
TFPI2,TFPI2,7.9751337,7.92507317574042,0.313144199440844,8.69537446790604,74.6705870068876,0.0,25.3294129931124
VCAM1,VCAM1,4.4065766,4.4320601689659,0.243363189321235,4.80685504468468,74.6493209727895,0.0,25.3506790272105
TREML2,TREML2,4.6442041,4.6967225369956,0.307321980908875,5.27767981560906,74.6080372773465,4.80991372670174,20.5820489959517
INHBC,INHBC,2.8169293,2.87458793153463,0.291619910824724,3.39573462079761,74.54067126992831,4.00747575509506,21.451852974976703
CNTNAP2,CNTNAP2,2.0867691,2.05013590528527,0.191277705647324,2.62072715432213,74.5077437570056,0.0,25.492256242994397
HMOX1,HMOX1,11.2146821,11.1892829326994,0.276684705607594,12.0784436210882,74.47308937608919,0.0,25.526910623910798
PAMR1,PAMR1,4.5697758,4.58521236497125,0.266735885272743,5.10261194422905,74.32637161785361,2.7275891021131202,22.9460392800333
L1CAM,L1CAM,6.4765284,6.46446044519923,0.251415778768633,7.3145714624998,73.8645675986212,0.0,26.1354324013788
CCL23,CCL23,10.4256755,10.4332737886429,0.41763015728217,11.3581396841705,73.784819934023,1.32519767116238,24.8899823948146
TINAGL1,TINAGL1,4.2927749,4.28939912466489,0.214204050351247,4.75097624184317,73.7826055873553,0.931939412015956,25.285455000628797
CLEC5A,CLEC5A,4.5114229,4.48366019167926,0.234528380338402,4.97262373380516,73.78180777139511,0.0,26.2181922286049
LILRB4,LILRB4,3.2388296,3.21231829837921,0.234947873629435,3.82978868535193,73.7634844719752,3.32431461561965,22.9122009124051
BCAN,BCAN,4.3631977,4.40971150084981,0.290842910373522,4.87916661509458,73.6841475075602,2.54550148583478,23.770351006605
UNC5C,UNC5C,4.2588055,4.25679011042849,0.233451933401459,4.73319704573788,73.6619678951929,0.0,26.3380321048071
TNFSF12,TNFSF12,10.5178574,10.5242800253586,0.245028230040428,10.9916586688666,73.501020590391,0.0167461611810557,26.482233248428
SDC1,SDC1,5.6414233,5.68638639016512,0.304455235861793,6.19510542257951,73.4770022954351,0.0,26.5229977045649
THPO,THPO,3.284974,3.24425554951458,0.209993124712577,3.7573966769193,73.4590179191003,4.35600630578924,22.1849757751104
PTPN6,PTPN6,2.0170323,1.87495430647094,0.569212205193737,3.33751129856588,73.4085559009793,0.0,26.5914440990207
DKK3,DKK3,4.3038065,4.25159034240189,0.287989995908316,4.93737735151684,73.3768178717998,3.8183660588150206,22.8048160693852
DSG3,DSG3,7.5659281,7.38457980001181,0.513222576599904,9.29650604703296,73.0824282469589,1.37550684218086,25.5420649108602
FLT1,FLT1,3.1209315,3.14381376378266,0.255548862613766,3.78191569973905,73.0343942506115,0.0,26.965605749388498
EPHB6,EPHB6,3.7960352,3.74389851681823,0.199791469704175,4.41009683533999,73.0104862033199,0.0,26.989513796680097
RGMA,RGMA,11.025173,11.0519346749348,0.191197666697446,11.3404064908533,72.9630839815531,0.0,27.0369160184469
NPTXR,NPTXR,4.0778879,4.11842949887015,0.280573698613551,4.62876776376286,72.5476712183688,0.0,27.452328781631202
MARCO,MARCO,6.6800752,6.69810176845796,0.144204620111846,6.9638532440073,72.48514396518631,4.02579033741957e-09,27.5148560307879
VSIG4,VSIG4,4.2602376,4.26924087045274,0.227380786255976,5.03686813736386,72.4712891715681,6.81668507129825,20.712025757133702
SOST,SOST,4.7680487,4.74002975027697,0.300273057993404,5.32154573003595,72.4102355705548,0.0,27.5897644294452
CLEC10A,CLEC10A,5.1621584,5.15892325618254,0.309634329364545,5.92855272120611,72.2410518779427,1.7054500199177602,26.0534981021395
CHI3L1,CHI3L1,4.9379699,4.75622126403833,0.73483869644534,7.83351884151832,72.20922523792021,2.1581272262908997,25.632647535788898
ADM,ADM,7.989407,7.99585294158854,0.280105000871929,8.52374502557828,72.0831086701118,0.00292278942162984,27.9139685404665
OSM,OSM,4.177031,4.12350830557966,0.600020637894677,5.45351428689079,72.0314010181353,0.0,27.9685989818647
TPP1,TPP1,4.6879535,4.74082736244031,0.431546622616838,5.7498426174838,72.0283749432019,0.0,27.9716250567981
DKK1,DKK1,7.7666515,7.7094493569012,0.460385686284779,8.97947092639598,71.9210039676222,3.8718974004471898,24.2070986319306
FUT3,FUT3,3.1427576,3.16806410526277,0.296950039262109,3.75933695843962,71.8387885945743,3.31080989454361e-08,28.161211372317602
PI3,PI3,2.2190263,2.20048433820889,0.271856025648518,3.07045802601959,71.7347844097734,3.4818239522553203,24.7833916379713
NRCAM,NRCAM,9.4247863,9.4395642055366,0.120301632806366,9.6710208597014,71.7159746432085,0.0,28.2840253567915
MRC2,MRC2,2.2991242,2.31927106185769,0.168791354426077,2.57458595908148,71.6944071988463,5.45063814611765,22.8549546550361
ANGPTL1,ANGPTL1,3.0255241,3.02261626011417,0.2246806802339,3.40797810071478,71.64667019335499,4.00002801923195e-08,28.353329766644702
PLXDC1,PLXDC1,3.5711651,3.58181724891411,0.178414738618919,4.00603765095882,71.6223746204975,0.0,28.377625379502504
LTA,LTA,5.8637828,5.82209392979243,0.266682580109923,6.55845898053411,71.5983128398969,3.54630989198024,24.8553772681229
CCL8,CCL8,8.9179137,8.90319203017541,0.255536396534679,9.4903272408265,71.483846180627,0.8177875083866261,27.6983663109864
KLK10,KLK10,3.3742139,3.3972747154914,0.269157722113414,3.92406186946027,71.43586019856299,2.14025542271081,26.423884378726196
PSG1,PSG1,2.0256622,1.99608674682516,1.01947518597848,6.91100841668068,71.32112815685569,0.944377404207688,27.7344944389366
GFRA1,GFRA1,6.2784556,6.27159630307049,0.228159914477106,6.69819069107236,71.2973685355215,0.0,28.7026314644785
C2,C2,6.1498655,6.10935933234312,0.361365182677846,6.8196094323251,71.2218454043009,0.0,28.7781545956991
SLITRK2,SLITRK2,4.5160844,4.61642675210326,0.351617916794011,5.08043169163845,71.086730794457,0.544403646214796,28.3688655593282
TIMD4,TIMD4,3.91857,3.92348705352362,0.277635064698056,4.62279567748386,71.0082919174723,0.0,28.9917080825277
FCER2,FCER2,5.5344017,5.52532014068484,0.265325548990727,6.06299160958906,70.9263673384974,1.93336900583353,27.140263655669
TNFRSF10B,TNFRSF10B,5.5953992,5.62371109521782,0.186218093762814,5.93533008801289,70.8061024383677,1.61446561031945,27.5794319513129
ITM2A,ITM2A,4.4984843,4.41489467429034,0.281822779997207,5.14062734479693,70.7827116983436,3.78962269487092,25.4276656067855
S100A4,S100A4,5.892567,5.89566836092863,0.255142776745287,6.47850107324808,70.7826053069075,1.7835236099299001,27.433871083162597
CD84,CD84,4.6432807,4.58885301487417,0.258581301553269,5.17682539407807,70.739122281252,3.29473097043547,25.966146748312504
PDCD1LG2,PDCD1LG2,3.2730194,3.28509435000293,0.209487381556463,3.72151484379334,70.67210429121221,0.0,29.3278957087878
CCL17,CCL17,7.5227651,7.46104713720057,0.593622900571373,9.04626130991568,70.6595748096518,2.66439929402883,26.6760258963193
F7,F7,3.753086,3.72711669029563,0.242322170528038,4.31203342058025,70.5576964065297,0.0,29.4423035934703
RARRES2,RARRES2,10.6941443,10.6929967664894,0.277163788831608,11.2763017644194,70.388204159642,3.51971789903222,26.092077941325797
ROBO2,ROBO2,5.4994025,5.46652265917569,0.247885200122342,6.28281970421685,70.2223852704842,0.0,29.7776147295158
APLP1,APLP1,7.6908673,7.82885429819008,0.668200491994608,8.76760415207919,70.1821894359513,2.73530315031047,27.0825074137383
TNFSF10,TNFSF10,8.1148378,8.12037727125086,0.215459565220647,8.52396491350037,70.0905356621067,0.0,29.909464337893297
SEMA7A,SEMA7A,4.7367769,4.74905657697906,0.215696077302037,5.08391539411715,70.0437977785075,5.77366261617842,24.182539605314098
TSHB,TSHB,3.9354726,3.94370737754691,0.448931612570644,5.06394724466505,70.0249632281153,0.0,29.9750367718847
SPINK1,SPINK1,3.3818962,3.3899706053645,0.286769677011,4.09297696341622,69.9967860975857,2.13610529723601,27.8671086051783
RELT,RELT,3.8266086,3.81534336746931,0.252488335877319,4.44241275178282,69.9029052112826,1.6843100484056,28.412784740311796
IGFBPL1,IGFBPL1,2.6176794,2.59018281288919,0.277990078620985,3.41421673304681,69.8971259216522,0.0,30.102874078347803
PLAUR,PLAUR,4.4546806,4.44151283880171,0.220212996184947,4.89300294856239,69.7781936585294,7.44149086600329,22.7803154754673
HNMT,HNMT,8.8103668,8.74694695114362,0.340173649693158,9.61618950364211,69.7601444810534,5.25223376034197e-09,30.2398555136944
WFDC2,WFDC2,6.5242125,6.51125775805731,0.201808237139971,7.1770636791616,69.7248214655445,0.931350353470125,29.343828180985298
SDC4,SDC4,4.1259142,4.18813220500384,0.548997825126316,5.3895151876864,69.6524190078554,5.7670689159865995,24.580512076158
ITGB2,ITGB2,5.3375493,5.39343826876481,0.265168253274376,6.00184051587115,69.57198294983141,1.2908895545214298,29.137127495647203
CD207,CD207,2.997479,3.02216193466457,0.23740496050194,3.45082854082698,69.3823024915194,0.0,30.617697508480603
ANGPTL7,ANGPTL7,1.6226427,1.64410982904266,0.186199200320008,2.16365973836986,69.04256075506619,1.6106847793360999,29.3467544655977
CXCL11,CXCL11,8.1844802,8.2074343874865,0.459452857956024,9.35963778555477,68.9917301264543,7.369495759595781,23.6387741139499
CLEC4D,CLEC4D,2.359491,2.39062999339988,0.238365655241344,2.78075103013971,68.9774835757181,1.75626098465582,29.2662554396261
TNC,TNC,3.6474797,3.64473307517155,0.313324508088587,4.30529934393535,68.9169745738435,3.28075799342291,27.8022674327336
CCDC80,CCDC80,5.8241358,5.83952691395717,0.305341704588285,6.45863791807714,68.8322361854956,1.1764102532329501,29.9913535612714
MFGE8,MFGE8,4.2792026,4.22361038826597,0.369143038195504,5.46459639181881,68.7683544223043,4.552630434700649,26.679015142995
GDF15,GDF15,3.8187919,3.8247412055778,0.20365813437446,4.1596695471367,68.6948584223111,3.8722440708827404,27.4328975068062
CDH15,CDH15,5.7300694,5.39223277123808,0.893855951745449,9.28153018859046,68.5016848496691,0.0,31.498315150330903
OMG,OMG,3.1670799,3.17131657450051,0.483293794660789,4.11361716178545,68.367527068614,0.20895012431285698,31.4235228070732
NECTIN4,NECTIN4,4.4780568,4.45340850274722,0.206585633254069,4.94638464664019,68.261954171675,0.46284629104612696,31.2751995372788
ENTPD2,ENTPD2,2.1116439,2.12452574651253,0.151669891733231,2.47899768273881,68.152895868258,0.0,31.847104131742
FLT3,FLT3,2.076479,2.0489852155886,0.222825137599024,2.66918554396202,68.039459782788,1.14339242583588e-08,31.9605402057781
ZBTB16,ZBTB16,2.3157465,2.4557020257101,0.533641333818419,3.46457678887425,67.9457845249339,12.4042599775031,19.649955497563
GALNT2,GALNT2,4.5454621,4.49795508661231,0.177586646738225,4.93206117134342,67.85046238126921,1.20007365740152,30.9494639613293
NCS1,NCS1,7.5958913,7.55044195081492,0.290296927483512,8.14862300511651,67.7485816571703,0.0,32.2514183428297
METRNL,METRNL,4.3495096,4.38650717466699,0.217793276416126,4.69926844029432,67.5320179315982,0.0,32.4679820684018
MB,MB,6.2827579,6.26475137265734,0.563132261624322,8.42732709290451,67.4988441553462,3.05547714867337,29.445678695980398
NFATC3,NFATC3,1.5028521,1.46688784259357,0.246359876233879,2.25830785670624,67.4918649311079,4.02981056826153,28.4783245006306
CANT1,CANT1,5.3420112,5.31489642468263,0.228915014625469,5.79407789819857,67.4415120863416,0.0,32.558487913658404
BMP6,BMP6,4.2896522,4.23271276867567,0.210812233187398,4.99729240763651,67.3976722296682,3.81171460341517,28.7906131669166
NGF,NGF,1.6916918,1.58306068786303,0.277061702006965,2.31063095723059,66.9282051801616,5.0074348820585906,28.0643599377798
TF,TF,5.5203946,5.51437311702544,0.160728102491878,5.94827611112563,66.8986131066345,3.4628648927204604,29.6385220006451
COLEC12,COLEC12,4.634839,4.56971218837772,0.300999217919136,5.37483431072376,66.5106137158179,1.7497859713497599,31.7396003128324
IGFBP7,IGFBP7,8.1062799,8.16766588483281,0.296102624210012,8.65781647305735,66.3769356376675,4.48186236692669,29.1412019954059
ITGB3,ITGB3,2.1572605,2.12197584777512,0.367665152243508,3.31892416403008,66.3165557525478,0.0,33.6834442474522
NID1,NID1,3.9398246,3.9368823379256,0.222994321915097,4.37944768408664,66.2851269309578,0.0,33.7148730690422
SPARCL1,SPARCL1,3.1294038,3.1335092526736,0.196445532013749,3.56050709360537,66.2410191707684,0.0,33.7589808292316
DSG4,DSG4,3.7306369,3.70674914947748,0.242941729320983,4.22768717397137,66.1913922671212,1.17332859840948e-08,33.8086077211455
EZR,EZR,3.634631,3.6579308854259,0.174997834728546,3.96164184800172,66.1589276595571,0.0,33.8410723404429
CA5A,CA5A,2.4383849,2.36520868080109,0.427032029934197,3.70778980545031,66.0963262141844,2.71235715498996,31.1913166308257
MSR1,MSR1,5.8961605,5.83031105559013,0.181697017366228,6.32788133901421,66.09294638742091,0.7277306675740279,33.179322945005104
TNFRSF1B,TNFRSF1B,4.8257837,4.8123242225732,0.240138379636164,5.37913919779946,65.96525091044741,3.38920192028613,30.6455471692664
NOMO1,NOMO1,5.365234,5.28599387136368,0.286695291259232,5.97152746005178,65.8865532393888,0.0,34.1134467606112
CXCL14,CXCL14,1.6643469,1.67897330785417,0.258207119173152,2.23753312649544,65.8778387017681,0.909727272059607,33.212434026172296
RSPO1,RSPO1,2.2115054,2.18521629843259,0.160160956228784,2.57155546802705,65.8636963768172,0.0,34.1363036231828
PTPRM,PTPRM,4.2034695,4.23850027401568,0.232039072020052,4.92290189447446,65.8555565727324,0.49963765736772103,33.6448057698998
IFNLR1,IFNLR1,2.9895944,2.99416655218309,0.167329076224961,3.44035427232892,65.84229098435121,0.0,34.1577090156488
F2R,F2R,7.8191637,7.815693733011,0.291614377253984,8.68714259368168,65.8304120067469,9.81118574988574,24.3584022433673
SIT1,SIT1,3.3264781,3.33140457531128,0.489771976942123,4.24522943029333,65.8108723522311,3.24359134492855,30.9455363028403
OPTC,OPTC,4.0757704,4.0563466937023,0.242950001245417,4.58490238717541,65.6599547594932,0.0,34.3400452405068
FGFBP1,FGFBP1,5.6663198,5.64564023572886,0.206854572431485,6.06838060890736,65.48612175929131,12.759530974080999,21.7543472666277
BCAM,BCAM,2.7169819,2.72685295651571,0.152952581233555,2.95761748798149,65.4062199470281,3.8625405467007,30.7312395062712
RNASE3,RNASE3,3.2363152,3.17362453626513,0.612142739191807,5.3406192351294,65.3546067046394,0.0,34.6453932953606
PRTN3,PRTN3,4.0211142,3.98060943628431,0.257364474956651,4.60406539152245,65.3107991749943,0.874428036381981,33.8147727886237
ADGRE5,ADGRE5,5.9778133,5.98345940561099,0.230766227019219,6.3758874172405,65.0497750216653,2.00258082345975,32.947644154875
F11,F11,6.6035106,6.6437351954331,0.257675238192844,7.09700708953488,64.9849487190983,0.0,35.0150512809017
CD83,CD83,3.4037086,3.34317317263458,0.161370714210571,3.82627390422066,64.97064210591739,0.0,35.0293578940826
DPP10,DPP10,1.8617114,1.86445355226205,0.148768979822456,2.19755090741987,64.9408584575371,0.0,35.0591415424629
SPOCK1,SPOCK1,2.5613741,2.56397512288812,0.193402012467863,2.94761005609252,64.90188856731561,0.9967386266817301,34.1013728060027
TNFRSF19,TNFRSF19,5.733154,5.68218378952716,0.232065149795476,6.25040643831853,64.5592671955033,6.20599052686527e-08,35.4407327424368
CTSC,CTSC,4.8035414,4.8069096193329,0.372752182916799,5.4201320273428,64.3846189439718,6.95934179685072,28.6560392591775
ICA1,ICA1,2.5511429,2.39925314049383,0.435106455074689,3.38574853322099,64.3168088489129,0.0,35.6831911510871
CD200,CD200,6.2691158,6.27386132093213,0.197357465996135,6.67582016442616,64.28849686368599,0.206661725465486,35.5048414108485
DKK4,DKK4,3.388115,3.33435969299159,0.299076488103547,4.0944303306888,64.1945588609125,0.0,35.8054411390875
HSPG2,HSPG2,7.3098957,7.3297707759775,0.182978348481506,7.63467748127811,63.805863771831696,8.04795254512988,28.1461836830385
FABP9,FABP9,2.5126261,2.5161372337964,0.183878945694774,2.84991921868598,63.755760658148496,0.0,36.2442393418515
RGMB,RGMB,5.753999,5.78179604880355,0.207823354946071,6.11157597722003,63.50995697162129,0.24929561484318,36.2407474135355
TGFBR3,TGFBR3,3.4796519,3.45418879482232,0.267256917334614,4.03603730578303,63.5035689552744,0.0,36.496431044725604
CDON,CDON,3.6661402,3.64407886495105,0.192944588999199,4.05947642014633,63.45322977184969,7.91829668171202,28.6284735464383
SCG2,SCG2,4.5242025,4.53410700865689,0.353560650698206,5.24603558364399,63.3202114357042,0.0,36.6797885642958
CEACAM8,CEACAM8,3.7918797,3.80771418053349,0.251947903165372,4.24795029265913,63.241065825612296,0.0,36.7589341743877
BGN,BGN,2.153096,2.12414644445895,0.235393670160915,2.85632841190425,63.2251319917292,2.25163906439109,34.5232289438798
CD244,CD244,7.9479229,7.97381522410436,0.277831672322169,8.44499580299615,63.132980263155105,6.62193739075714,30.2450823460877
LIFR,LIFR,4.6411114,4.67095682845784,0.192085892902944,5.13005774223076,63.132020610663496,0.0,36.867979389336504
PDGFA,PDGFA,2.2890304,2.22488911238096,0.437844915729694,3.52338631292571,63.1312127056264,4.14407506155294,32.7247122328207
NFATC1,NFATC1,2.5323806,2.56705696658576,0.508954961725783,3.47051083517728,63.013229808306605,13.6387783425519,23.3479918491415
ICAM3,ICAM3,2.8556673,2.88519350712236,0.213806578586229,3.21407816575067,62.9288168438441,0.0,37.071183156155904
GRN,GRN,4.8028518,4.81936027156432,0.20656289019688,5.45256578456404,62.9277564948011,3.7379943784778,33.3342491267211
OLR1,OLR1,6.1384042,6.1423836881189,0.23320066515434,6.72011973815529,62.911159369664304,2.70098434912137,34.387856281214304
TAFA5,TAFA5,2.6614407,2.61457886719331,0.286503182064824,3.24049751707326,62.9026412504989,2.68805396930622,34.4093047801949
PCDH1,PCDH1,4.8829622,4.87862964153587,0.139605849525442,5.24171436165019,62.8423518192899,4.88802287021155e-09,37.157648175822104
CXCL16,CXCL16,5.1651801,5.17708727892519,0.189557689709001,5.54773668618381,62.8105002650747,1.74424291389958,35.4452568210257
PLA2G10,PLA2G10,4.7396571,4.67882366537719,0.610343993864255,7.59820439399151,62.641743050171804,0.280425975455189,37.077830974373
MMP10,MMP10,9.2004714,9.18614885120805,0.305793249169698,10.4375706578789,62.6229320783243,0.672940818981708,36.704127102694
LGALS4,LGALS4,3.3476324,3.26008490663641,0.326163642153354,3.99459782567108,62.572220935948195,7.236855270604741,30.190923793447
